Datetime,Close
2024-06-25 11:30:00-04:00,210.03140258789062
2024-06-25 12:30:00-04:00,210.11500549316406
2024-06-25 13:30:00-04:00,210.66000366210938
2024-06-25 14:30:00-04:00,210.14010620117188
2024-06-25 15:30:00-04:00,209.0760040283203
2024-06-26 09:30:00-04:00,212.36000061035156
2024-06-26 10:30:00-04:00,213.2100067138672
2024-06-26 11:30:00-04:00,214.34500122070312
2024-06-26 12:30:00-04:00,213.55999755859375
2024-06-26 13:30:00-04:00,214.35000610351562
2024-06-26 14:30:00-04:00,213.26199340820312
2024-06-26 15:30:00-04:00,213.1199951171875
2024-06-27 09:30:00-04:00,213.80999755859375
2024-06-27 10:30:00-04:00,212.9705047607422
2024-06-27 11:30:00-04:00,213.85499572753906
2024-06-27 12:30:00-04:00,214.0
2024-06-27 13:30:00-04:00,213.4199981689453
2024-06-27 14:30:00-04:00,213.8289031982422
2024-06-27 15:30:00-04:00,214.11000061035156
2024-06-28 09:30:00-04:00,214.63999938964844
2024-06-28 10:30:00-04:00,214.33999633789062
2024-06-28 11:30:00-04:00,213.83999633789062
2024-06-28 12:30:00-04:00,213.83009338378906
2024-06-28 13:30:00-04:00,213.2100067138672
2024-06-28 14:30:00-04:00,213.05499267578125
2024-06-28 15:30:00-04:00,210.61000061035156
2024-07-01 09:30:00-04:00,215.22999572753906
2024-07-01 10:30:00-04:00,215.0133056640625
2024-07-01 11:30:00-04:00,216.5050048828125
2024-07-01 12:30:00-04:00,217.25430297851562
2024-07-01 13:30:00-04:00,215.93499755859375
2024-07-01 14:30:00-04:00,215.53500366210938
2024-07-01 15:30:00-04:00,216.72999572753906
2024-07-02 09:30:00-04:00,218.70989990234375
2024-07-02 10:30:00-04:00,219.51019287109375
2024-07-02 11:30:00-04:00,219.1649932861328
2024-07-02 12:30:00-04:00,219.39999389648438
2024-07-02 13:30:00-04:00,220.02999877929688
2024-07-02 14:30:00-04:00,219.6199951171875
2024-07-02 15:30:00-04:00,220.3699951171875
2024-07-03 09:30:00-04:00,219.3800048828125
2024-07-03 10:30:00-04:00,220.11500549316406
2024-07-03 11:30:00-04:00,221.3000030517578
2024-07-05 09:30:00-04:00,225.17080688476562
2024-07-05 10:30:00-04:00,224.72000122070312
2024-07-05 11:30:00-04:00,225.22000122070312
2024-07-05 12:30:00-04:00,225.35000610351562
2024-07-05 13:30:00-04:00,225.25
2024-07-05 14:30:00-04:00,225.4199981689453
2024-07-05 15:30:00-04:00,226.30999755859375
2024-07-08 09:30:00-04:00,225.1999969482422
2024-07-08 10:30:00-04:00,226.50999450683594
2024-07-08 11:30:00-04:00,226.52000427246094
2024-07-08 12:30:00-04:00,226.5998992919922
2024-07-08 13:30:00-04:00,227.3300018310547
2024-07-08 14:30:00-04:00,226.8249969482422
2024-07-08 15:30:00-04:00,227.8000030517578
2024-07-09 09:30:00-04:00,228.52999877929688
2024-07-09 10:30:00-04:00,227.9149932861328
2024-07-09 11:30:00-04:00,228.17999267578125
2024-07-09 12:30:00-04:00,228.00999450683594
2024-07-09 13:30:00-04:00,228.44000244140625
2024-07-09 14:30:00-04:00,228.36000061035156
2024-07-09 15:30:00-04:00,228.6999969482422
2024-07-10 09:30:00-04:00,231.10000610351562
2024-07-10 10:30:00-04:00,230.9949951171875
2024-07-10 11:30:00-04:00,232.19500732421875
2024-07-10 12:30:00-04:00,231.55999755859375
2024-07-10 13:30:00-04:00,232.10000610351562
2024-07-10 14:30:00-04:00,231.75999450683594
2024-07-10 15:30:00-04:00,232.91000366210938
2024-07-11 09:30:00-04:00,228.89999389648438
2024-07-11 10:30:00-04:00,226.6199951171875
2024-07-11 11:30:00-04:00,227.7657928466797
2024-07-11 12:30:00-04:00,227.97999572753906
2024-07-11 13:30:00-04:00,227.26499938964844
2024-07-11 14:30:00-04:00,227.7100067138672
2024-07-11 15:30:00-04:00,227.5500030517578
2024-07-12 09:30:00-04:00,230.8800048828125
2024-07-12 10:30:00-04:00,231.89990234375
2024-07-12 11:30:00-04:00,230.7100067138672
2024-07-12 12:30:00-04:00,231.90249633789062
2024-07-12 13:30:00-04:00,232.27000427246094
2024-07-12 14:30:00-04:00,231.85989379882812
2024-07-12 15:30:00-04:00,230.57000732421875
2024-07-15 09:30:00-04:00,234.79010009765625
2024-07-15 10:30:00-04:00,235.67999267578125
2024-07-15 11:30:00-04:00,235.30799865722656
2024-07-15 12:30:00-04:00,234.69000244140625
2024-07-15 13:30:00-04:00,234.2050018310547
2024-07-15 14:30:00-04:00,234.5800018310547
2024-07-15 15:30:00-04:00,234.4199981689453
2024-07-16 09:30:00-04:00,233.8300018310547
2024-07-16 10:30:00-04:00,234.16000366210938
2024-07-16 11:30:00-04:00,232.94790649414062
2024-07-16 12:30:00-04:00,233.5449981689453
2024-07-16 13:30:00-04:00,234.38999938964844
2024-07-16 14:30:00-04:00,234.55990600585938
2024-07-16 15:30:00-04:00,234.80999755859375
2024-07-17 09:30:00-04:00,227.82000732421875
2024-07-17 10:30:00-04:00,228.6199951171875
2024-07-17 11:30:00-04:00,228.4949951171875
2024-07-17 12:30:00-04:00,228.6999969482422
2024-07-17 13:30:00-04:00,229.51910400390625
2024-07-17 14:30:00-04:00,229.13999938964844
2024-07-17 15:30:00-04:00,228.88499450683594
2024-07-18 09:30:00-04:00,227.88999938964844
2024-07-18 10:30:00-04:00,222.99000549316406
2024-07-18 11:30:00-04:00,223.35000610351562
2024-07-18 12:30:00-04:00,224.55999755859375
2024-07-18 13:30:00-04:00,224.60009765625
2024-07-18 14:30:00-04:00,224.1300048828125
2024-07-18 15:30:00-04:00,224.19000244140625
2024-07-19 09:30:00-04:00,225.0142059326172
2024-07-19 10:30:00-04:00,223.9600067138672
2024-07-19 11:30:00-04:00,223.94500732421875
2024-07-19 12:30:00-04:00,224.4600067138672
2024-07-19 13:30:00-04:00,224.44000244140625
2024-07-19 14:30:00-04:00,225.00999450683594
2024-07-19 15:30:00-04:00,224.3800048828125
2024-07-22 09:30:00-04:00,226.8000030517578
2024-07-22 10:30:00-04:00,223.82989501953125
2024-07-22 11:30:00-04:00,223.8350067138672
2024-07-22 12:30:00-04:00,224.38999938964844
2024-07-22 13:30:00-04:00,225.0500030517578
2024-07-22 14:30:00-04:00,224.67999267578125
2024-07-22 15:30:00-04:00,223.92999267578125
2024-07-23 09:30:00-04:00,224.625
2024-07-23 10:30:00-04:00,226.60890197753906
2024-07-23 11:30:00-04:00,225.639892578125
2024-07-23 12:30:00-04:00,224.72000122070312
2024-07-23 13:30:00-04:00,224.5399932861328
2024-07-23 14:30:00-04:00,225.07470703125
2024-07-23 15:30:00-04:00,225.00999450683594
2024-07-24 09:30:00-04:00,220.88999938964844
2024-07-24 10:30:00-04:00,218.6750030517578
2024-07-24 11:30:00-04:00,217.90499877929688
2024-07-24 12:30:00-04:00,218.0258026123047
2024-07-24 13:30:00-04:00,218.16000366210938
2024-07-24 14:30:00-04:00,217.88999938964844
2024-07-24 15:30:00-04:00,218.57000732421875
2024-07-25 09:30:00-04:00,215.80999755859375
2024-07-25 10:30:00-04:00,218.67999267578125
2024-07-25 11:30:00-04:00,220.19200134277344
2024-07-25 12:30:00-04:00,219.4199981689453
2024-07-25 13:30:00-04:00,219.8800048828125
2024-07-25 14:30:00-04:00,220.125
2024-07-25 15:30:00-04:00,217.49000549316406
2024-07-26 09:30:00-04:00,217.39999389648438
2024-07-26 10:30:00-04:00,217.9553985595703
2024-07-26 11:30:00-04:00,218.69119262695312
2024-07-26 12:30:00-04:00,219.30450439453125
2024-07-26 13:30:00-04:00,218.14999389648438
2024-07-26 14:30:00-04:00,218.60499572753906
2024-07-26 15:30:00-04:00,218.1199951171875
2024-07-29 09:30:00-04:00,217.72999572753906
2024-07-29 10:30:00-04:00,217.13999938964844
2024-07-29 11:30:00-04:00,218.5449981689453
2024-07-29 12:30:00-04:00,218.6999969482422
2024-07-29 13:30:00-04:00,218.35000610351562
2024-07-29 14:30:00-04:00,218.58999633789062
2024-07-29 15:30:00-04:00,218.2100067138672
2024-07-30 09:30:00-04:00,219.07000732421875
2024-07-30 10:30:00-04:00,217.2899932861328
2024-07-30 11:30:00-04:00,216.97999572753906
2024-07-30 12:30:00-04:00,217.25
2024-07-30 13:30:00-04:00,218.28500366210938
2024-07-30 14:30:00-04:00,218.6300048828125
2024-07-30 15:30:00-04:00,218.7899932861328
2024-07-31 09:30:00-04:00,222.8300018310547
2024-07-31 10:30:00-04:00,223.15499877929688
2024-07-31 11:30:00-04:00,222.3699951171875
2024-07-31 12:30:00-04:00,222.60000610351562
2024-07-31 13:30:00-04:00,222.92999267578125
2024-07-31 14:30:00-04:00,221.610107421875
2024-07-31 15:30:00-04:00,221.99000549316406
2024-08-01 09:30:00-04:00,221.27999877929688
2024-08-01 10:30:00-04:00,220.5399932861328
2024-08-01 11:30:00-04:00,219.32000732421875
2024-08-01 12:30:00-04:00,218.14999389648438
2024-08-01 13:30:00-04:00,217.7899932861328
2024-08-01 14:30:00-04:00,218.05499267578125
2024-08-01 15:30:00-04:00,218.27999877929688
2024-08-02 09:30:00-04:00,222.65499877929688
2024-08-02 10:30:00-04:00,222.8300018310547
2024-08-02 11:30:00-04:00,224.6199951171875
2024-08-02 12:30:00-04:00,224.63999938964844
2024-08-02 13:30:00-04:00,223.43499755859375
2024-08-02 14:30:00-04:00,222.6199951171875
2024-08-02 15:30:00-04:00,219.8000030517578
2024-08-05 09:30:00-04:00,207.97869873046875
2024-08-05 10:30:00-04:00,211.1699981689453
2024-08-05 11:30:00-04:00,212.61500549316406
2024-08-05 12:30:00-04:00,210.80999755859375
2024-08-05 13:30:00-04:00,210.61000061035156
2024-08-05 14:30:00-04:00,206.42999267578125
2024-08-05 15:30:00-04:00,209.19000244140625
2024-08-06 09:30:00-04:00,204.89010620117188
2024-08-06 10:30:00-04:00,206.11000061035156
2024-08-06 11:30:00-04:00,208.63099670410156
2024-08-06 12:30:00-04:00,208.99000549316406
2024-08-06 13:30:00-04:00,209.44639587402344
2024-08-06 14:30:00-04:00,208.5050048828125
2024-08-06 15:30:00-04:00,207.125
2024-08-07 09:30:00-04:00,211.6999969482422
2024-08-07 10:30:00-04:00,213.16000366210938
2024-08-07 11:30:00-04:00,212.5850067138672
2024-08-07 12:30:00-04:00,211.0399932861328
2024-08-07 13:30:00-04:00,211.05999755859375
2024-08-07 14:30:00-04:00,210.5200958251953
2024-08-07 15:30:00-04:00,209.86000061035156
2024-08-08 09:30:00-04:00,212.55999755859375
2024-08-08 10:30:00-04:00,212.2100067138672
2024-08-08 11:30:00-04:00,213.25
2024-08-08 12:30:00-04:00,213.89759826660156
2024-08-08 13:30:00-04:00,212.97999572753906
2024-08-08 14:30:00-04:00,212.13009643554688
2024-08-08 15:30:00-04:00,213.33999633789062
2024-08-09 09:30:00-04:00,214.6999969482422
2024-08-09 10:30:00-04:00,215.13499450683594
2024-08-09 11:30:00-04:00,214.5301055908203
2024-08-09 12:30:00-04:00,216.53500366210938
2024-08-09 13:30:00-04:00,215.27999877929688
2024-08-09 14:30:00-04:00,216.28500366210938
2024-08-09 15:30:00-04:00,216.3000030517578
2024-08-12 09:30:00-04:00,218.4499969482422
2024-08-12 10:30:00-04:00,217.80999755859375
2024-08-12 11:30:00-04:00,217.97999572753906
2024-08-12 12:30:00-04:00,217.24769592285156
2024-08-12 13:30:00-04:00,216.7449951171875
2024-08-12 14:30:00-04:00,217.02999877929688
2024-08-12 15:30:00-04:00,217.5500030517578
2024-08-13 09:30:00-04:00,221.0
2024-08-13 10:30:00-04:00,221.05499267578125
2024-08-13 11:30:00-04:00,221.11050415039062
2024-08-13 12:30:00-04:00,221.69000244140625
2024-08-13 13:30:00-04:00,221.21800231933594
2024-08-13 14:30:00-04:00,220.66000366210938
2024-08-13 15:30:00-04:00,221.27000427246094
2024-08-14 09:30:00-04:00,221.1103973388672
2024-08-14 10:30:00-04:00,222.55870056152344
2024-08-14 11:30:00-04:00,221.30499267578125
2024-08-14 12:30:00-04:00,221.1750030517578
2024-08-14 13:30:00-04:00,221.5399932861328
2024-08-14 14:30:00-04:00,221.16000366210938
2024-08-14 15:30:00-04:00,221.6199951171875
2024-08-15 09:30:00-04:00,224.7899932861328
2024-08-15 10:30:00-04:00,224.0050048828125
2024-08-15 11:30:00-04:00,224.9949951171875
2024-08-15 12:30:00-04:00,224.5449981689453
2024-08-15 13:30:00-04:00,225.07000732421875
2024-08-15 14:30:00-04:00,225.05999755859375
2024-08-15 15:30:00-04:00,224.7100067138672
2024-08-16 09:30:00-04:00,224.38999938964844
2024-08-16 10:30:00-04:00,224.91000366210938
2024-08-16 11:30:00-04:00,226.33999633789062
2024-08-16 12:30:00-04:00,226.5500030517578
2024-08-16 13:30:00-04:00,225.99000549316406
2024-08-16 14:30:00-04:00,225.9600067138672
2024-08-16 15:30:00-04:00,226.10000610351562
2024-08-19 09:30:00-04:00,224.16000366210938
2024-08-19 10:30:00-04:00,224.43020629882812
2024-08-19 11:30:00-04:00,224.4250030517578
2024-08-19 12:30:00-04:00,224.02499389648438
2024-08-19 13:30:00-04:00,224.63999938964844
2024-08-19 14:30:00-04:00,224.92999267578125
2024-08-19 15:30:00-04:00,225.89999389648438
2024-08-20 09:30:00-04:00,226.66000366210938
2024-08-20 10:30:00-04:00,226.2100067138672
2024-08-20 11:30:00-04:00,226.89999389648438
2024-08-20 12:30:00-04:00,226.7100067138672
2024-08-20 13:30:00-04:00,227.01499938964844
2024-08-20 14:30:00-04:00,226.48500061035156
2024-08-20 15:30:00-04:00,226.49000549316406
2024-08-21 09:30:00-04:00,227.22500610351562
2024-08-21 10:30:00-04:00,226.49000549316406
2024-08-21 11:30:00-04:00,226.24000549316406
2024-08-21 12:30:00-04:00,226.00010681152344
2024-08-21 13:30:00-04:00,226.4499969482422
2024-08-21 14:30:00-04:00,225.77000427246094
2024-08-21 15:30:00-04:00,226.39999389648438
2024-08-22 09:30:00-04:00,226.77000427246094
2024-08-22 10:30:00-04:00,226.17999267578125
2024-08-22 11:30:00-04:00,226.42999267578125
2024-08-22 12:30:00-04:00,225.64500427246094
2024-08-22 13:30:00-04:00,224.85989379882812
2024-08-22 14:30:00-04:00,224.32000732421875
2024-08-22 15:30:00-04:00,224.52999877929688
2024-08-23 09:30:00-04:00,227.97500610351562
2024-08-23 10:30:00-04:00,225.9499969482422
2024-08-23 11:30:00-04:00,225.11500549316406
2024-08-23 12:30:00-04:00,225.96499633789062
2024-08-23 13:30:00-04:00,226.45269775390625
2024-08-23 14:30:00-04:00,227.05999755859375
2024-08-23 15:30:00-04:00,226.7736053466797
2024-08-26 09:30:00-04:00,224.9499969482422
2024-08-26 10:30:00-04:00,225.07000732421875
2024-08-26 11:30:00-04:00,225.8105010986328
2024-08-26 12:30:00-04:00,226.1199951171875
2024-08-26 13:30:00-04:00,225.8699951171875
2024-08-26 14:30:00-04:00,226.4300994873047
2024-08-26 15:30:00-04:00,227.25999450683594
2024-08-27 09:30:00-04:00,227.97000122070312
2024-08-27 10:30:00-04:00,228.6300048828125
2024-08-27 11:30:00-04:00,227.94000244140625
2024-08-27 12:30:00-04:00,228.49000549316406
2024-08-27 13:30:00-04:00,228.4832000732422
2024-08-27 14:30:00-04:00,228.14999389648438
2024-08-27 15:30:00-04:00,228.13999938964844
2024-08-28 09:30:00-04:00,229.63999938964844
2024-08-28 10:30:00-04:00,226.80999755859375
2024-08-28 11:30:00-04:00,227.02999877929688
2024-08-28 12:30:00-04:00,227.47000122070312
2024-08-28 13:30:00-04:00,226.0800018310547
2024-08-28 14:30:00-04:00,227.4600067138672
2024-08-28 15:30:00-04:00,226.49000549316406
2024-08-29 09:30:00-04:00,231.4199981689453
2024-08-29 10:30:00-04:00,232.4499969482422
2024-08-29 11:30:00-04:00,232.4499969482422
2024-08-29 12:30:00-04:00,232.1300048828125
2024-08-29 13:30:00-04:00,230.83599853515625
2024-08-29 14:30:00-04:00,230.13999938964844
2024-08-29 15:30:00-04:00,229.80999755859375
2024-08-30 09:30:00-04:00,229.19500732421875
2024-08-30 10:30:00-04:00,228.2449951171875
2024-08-30 11:30:00-04:00,228.02999877929688
2024-08-30 12:30:00-04:00,228.14999389648438
2024-08-30 13:30:00-04:00,227.99000549316406
2024-08-30 14:30:00-04:00,229.0399932861328
2024-08-30 15:30:00-04:00,228.86000061035156
2024-09-03 09:30:00-04:00,225.30999755859375
2024-09-03 10:30:00-04:00,223.85499572753906
2024-09-03 11:30:00-04:00,223.88999938964844
2024-09-03 12:30:00-04:00,223.8314971923828
2024-09-03 13:30:00-04:00,222.1300048828125
2024-09-03 14:30:00-04:00,222.4499969482422
2024-09-03 15:30:00-04:00,222.75
2024-09-04 09:30:00-04:00,218.63499450683594
2024-09-04 10:30:00-04:00,218.6800994873047
2024-09-04 11:30:00-04:00,219.92999267578125
2024-09-04 12:30:00-04:00,220.1199951171875
2024-09-04 13:30:00-04:00,220.91000366210938
2024-09-04 14:30:00-04:00,220.5500030517578
2024-09-04 15:30:00-04:00,220.7899932861328
2024-09-05 09:30:00-04:00,225.05999755859375
2024-09-05 10:30:00-04:00,222.47999572753906
2024-09-05 11:30:00-04:00,222.79519653320312
2024-09-05 12:30:00-04:00,222.38999938964844
2024-09-05 13:30:00-04:00,223.33059692382812
2024-09-05 14:30:00-04:00,222.8300018310547
2024-09-05 15:30:00-04:00,222.39999389648438
2024-09-06 09:30:00-04:00,222.69000244140625
2024-09-06 10:30:00-04:00,221.25
2024-09-06 11:30:00-04:00,220.68569946289062
2024-09-06 12:30:00-04:00,220.97999572753906
2024-09-06 13:30:00-04:00,220.18780517578125
2024-09-06 14:30:00-04:00,221.05999755859375
2024-09-06 15:30:00-04:00,220.91000366210938
2024-09-09 09:30:00-04:00,218.875
2024-09-09 10:30:00-04:00,218.9600067138672
2024-09-09 11:30:00-04:00,220.2039031982422
2024-09-09 12:30:00-04:00,220.83999633789062
2024-09-09 13:30:00-04:00,217.1699981689453
2024-09-09 14:30:00-04:00,219.25999450683594
2024-09-09 15:30:00-04:00,220.99000549316406
2024-09-10 09:30:00-04:00,219.77999877929688
2024-09-10 10:30:00-04:00,219.9499969482422
2024-09-10 11:30:00-04:00,218.5399932861328
2024-09-10 12:30:00-04:00,220.27000427246094
2024-09-10 13:30:00-04:00,220.80999755859375
2024-09-10 14:30:00-04:00,220.75
2024-09-10 15:30:00-04:00,220.1699981689453
2024-09-11 09:30:00-04:00,219.25
2024-09-11 10:30:00-04:00,218.89999389648438
2024-09-11 11:30:00-04:00,220.835205078125
2024-09-11 12:30:00-04:00,221.32000732421875
2024-09-11 13:30:00-04:00,221.6199951171875
2024-09-11 14:30:00-04:00,221.97000122070312
2024-09-11 15:30:00-04:00,222.86000061035156
2024-09-12 09:30:00-04:00,222.07000732421875
2024-09-12 10:30:00-04:00,221.89999389648438
2024-09-12 11:30:00-04:00,221.92999267578125
2024-09-12 12:30:00-04:00,222.6199951171875
2024-09-12 13:30:00-04:00,223.14010620117188
2024-09-12 14:30:00-04:00,222.94000244140625
2024-09-12 15:30:00-04:00,222.8699951171875
2024-09-13 09:30:00-04:00,222.3699951171875
2024-09-13 10:30:00-04:00,223.5449981689453
2024-09-13 11:30:00-04:00,223.3101043701172
2024-09-13 12:30:00-04:00,223.58380126953125
2024-09-13 13:30:00-04:00,223.0
2024-09-13 14:30:00-04:00,222.53399658203125
2024-09-13 15:30:00-04:00,222.4600067138672
2024-09-16 09:30:00-04:00,216.66000366210938
2024-09-16 10:30:00-04:00,216.55650329589844
2024-09-16 11:30:00-04:00,215.39999389648438
2024-09-16 12:30:00-04:00,215.96499633789062
2024-09-16 13:30:00-04:00,216.42999267578125
2024-09-16 14:30:00-04:00,216.22500610351562
2024-09-16 15:30:00-04:00,216.3000030517578
2024-09-17 09:30:00-04:00,216.4199981689453
2024-09-17 10:30:00-04:00,216.2050018310547
2024-09-17 11:30:00-04:00,215.75999450683594
2024-09-17 12:30:00-04:00,216.1699981689453
2024-09-17 13:30:00-04:00,216.14999389648438
2024-09-17 14:30:00-04:00,216.61000061035156
2024-09-17 15:30:00-04:00,216.85000610351562
2024-09-18 09:30:00-04:00,220.73500061035156
2024-09-18 10:30:00-04:00,220.6300048828125
2024-09-18 11:30:00-04:00,220.80999755859375
2024-09-18 12:30:00-04:00,221.21009826660156
2024-09-18 13:30:00-04:00,221.4073028564453
2024-09-18 14:30:00-04:00,221.5
2024-09-18 15:30:00-04:00,220.69000244140625
2024-09-19 09:30:00-04:00,229.4949951171875
2024-09-19 10:30:00-04:00,228.49000549316406
2024-09-19 11:30:00-04:00,228.9949951171875
2024-09-19 12:30:00-04:00,229.17010498046875
2024-09-19 13:30:00-04:00,228.8699951171875
2024-09-19 14:30:00-04:00,229.46719360351562
2024-09-19 15:30:00-04:00,228.82000732421875
2024-09-20 09:30:00-04:00,230.0345001220703
2024-09-20 10:30:00-04:00,229.77000427246094
2024-09-20 11:30:00-04:00,231.72999572753906
2024-09-20 12:30:00-04:00,230.75
2024-09-20 13:30:00-04:00,229.77720642089844
2024-09-20 14:30:00-04:00,231.97500610351562
2024-09-20 15:30:00-04:00,228.52999877929688
2024-09-23 09:30:00-04:00,228.00999450683594
2024-09-23 10:30:00-04:00,228.6533966064453
2024-09-23 11:30:00-04:00,226.94000244140625
2024-09-23 12:30:00-04:00,226.74000549316406
2024-09-23 13:30:00-04:00,226.67999267578125
2024-09-23 14:30:00-04:00,226.2899932861328
2024-09-23 15:30:00-04:00,226.4499969482422
2024-09-24 09:30:00-04:00,226.07000732421875
2024-09-24 10:30:00-04:00,227.01210021972656
2024-09-24 11:30:00-04:00,227.5500030517578
2024-09-24 12:30:00-04:00,227.24000549316406
2024-09-24 13:30:00-04:00,226.8791046142578
2024-09-24 14:30:00-04:00,227.0260009765625
2024-09-24 15:30:00-04:00,227.36000061035156
2024-09-25 09:30:00-04:00,226.38499450683594
2024-09-25 10:30:00-04:00,225.4499969482422
2024-09-25 11:30:00-04:00,225.87010192871094
2024-09-25 12:30:00-04:00,225.36000061035156
2024-09-25 13:30:00-04:00,224.89999389648438
2024-09-25 14:30:00-04:00,225.25990295410156
2024-09-25 15:30:00-04:00,226.30999755859375
2024-09-26 09:30:00-04:00,226.89999389648438
2024-09-26 10:30:00-04:00,227.3896942138672
2024-09-26 11:30:00-04:00,227.30999755859375
2024-09-26 12:30:00-04:00,227.15499877929688
2024-09-26 13:30:00-04:00,227.7050018310547
2024-09-26 14:30:00-04:00,227.5749969482422
